Time_Index,CT_NG,ME_NG,MA_NG,None
1521,3.14,3.14,3.69,0.0
1522,3.14,3.14,3.69,0.0
1523,3.14,3.14,3.69,0.0
1524,3.14,3.14,3.69,0.0
1525,3.14,3.14,3.69,0.0
1526,3.14,3.14,3.69,0.0
1527,3.14,3.14,3.69,0.0
1528,3.14,3.14,3.69,0.0
1529,3.14,3.14,3.69,0.0
1530,3.14,3.14,3.69,0.0
1531,3.14,3.14,3.69,0.0
1532,3.14,3.14,3.69,0.0
1533,3.14,3.14,3.69,0.0
1534,3.14,3.14,3.69,0.0
1535,3.14,3.14,3.69,0.0
1536,3.14,3.14,3.69,0.0
1537,3.14,3.14,3.69,0.0
1538,3.14,3.14,3.69,0.0
1539,3.14,3.14,3.69,0.0
1540,3.14,3.14,3.69,0.0
1541,3.14,3.14,3.69,0.0
1542,3.14,3.14,3.69,0.0
1543,3.14,3.14,3.69,0.0
1544,3.14,3.14,3.69,0.0
1545,3.14,3.14,3.69,0.0
1546,3.14,3.14,3.69,0.0
1547,3.14,3.14,3.69,0.0
1548,3.14,3.14,3.69,0.0
1549,3.14,3.14,3.69,0.0
1550,3.14,3.14,3.69,0.0
1551,3.14,3.14,3.69,0.0
1552,3.14,3.14,3.69,0.0
1553,3.14,3.14,3.69,0.0
1554,3.14,3.14,3.69,0.0
1555,3.14,3.14,3.69,0.0
1556,3.14,3.14,3.69,0.0
1557,3.14,3.14,3.69,0.0
1558,3.14,3.14,3.69,0.0
1559,3.14,3.14,3.69,0.0
1560,3.14,3.14,3.69,0.0
1561,3.14,3.14,3.69,0.0
1562,3.14,3.14,3.69,0.0
1563,3.14,3.14,3.69,0.0
1564,3.14,3.14,3.69,0.0
1565,3.14,3.14,3.69,0.0
1566,3.14,3.14,3.69,0.0
1567,3.14,3.14,3.69,0.0
1568,3.14,3.14,3.69,0.0
1569,3.14,3.14,3.69,0.0
1570,3.14,3.14,3.69,0.0
1571,3.14,3.14,3.69,0.0
1572,3.14,3.14,3.69,0.0
1573,3.14,3.14,3.69,0.0
1574,3.14,3.14,3.69,0.0
1575,3.14,3.14,3.69,0.0
1576,3.14,3.14,3.69,0.0
1577,3.14,3.14,3.69,0.0
1578,3.14,3.14,3.69,0.0
1579,3.14,3.14,3.69,0.0
1580,3.14,3.14,3.69,0.0
1581,3.14,3.14,3.69,0.0
1582,3.14,3.14,3.69,0.0
1583,3.14,3.14,3.69,0.0
1584,3.14,3.14,3.69,0.0
1585,3.14,3.14,3.69,0.0
1586,3.14,3.14,3.69,0.0
1587,3.14,3.14,3.69,0.0
1588,3.14,3.14,3.69,0.0
1589,3.14,3.14,3.69,0.0
1590,3.14,3.14,3.69,0.0
1591,3.14,3.14,3.69,0.0
1592,3.14,3.14,3.69,0.0
1593,3.14,3.14,3.69,0.0
1594,3.14,3.14,3.69,0.0
1595,3.14,3.14,3.69,0.0
1596,3.14,3.14,3.69,0.0
1597,3.14,3.14,3.69,0.0
1598,3.14,3.14,3.69,0.0
1599,3.14,3.14,3.69,0.0
1600,3.14,3.14,3.69,0.0
1601,3.14,3.14,3.69,0.0
1602,3.14,3.14,3.69,0.0
1603,3.14,3.14,3.69,0.0
1604,3.14,3.14,3.69,0.0
1605,3.14,3.14,3.69,0.0
1606,3.14,3.14,3.69,0.0
1607,3.14,3.14,3.69,0.0
1608,3.14,3.14,3.69,0.0
1609,3.14,3.14,3.69,0.0
1610,3.14,3.14,3.69,0.0
1611,3.14,3.14,3.69,0.0
1612,3.14,3.14,3.69,0.0
1613,3.14,3.14,3.69,0.0
1614,3.14,3.14,3.69,0.0
1615,3.14,3.14,3.69,0.0
1616,3.14,3.14,3.69,0.0
1617,3.14,3.14,3.69,0.0
1618,3.14,3.14,3.69,0.0
1619,3.14,3.14,3.69,0.0
1620,3.14,3.14,3.69,0.0
1621,3.14,3.14,3.69,0.0
1622,3.14,3.14,3.69,0.0
1623,3.14,3.14,3.69,0.0
1624,3.14,3.14,3.69,0.0
1625,3.14,3.14,3.69,0.0
1626,3.14,3.14,3.69,0.0
1627,3.14,3.14,3.69,0.0
1628,3.14,3.14,3.69,0.0
1629,3.14,3.14,3.69,0.0
1630,3.14,3.14,3.69,0.0
1631,3.14,3.14,3.69,0.0
1632,3.14,3.14,3.69,0.0
1633,3.14,3.14,3.69,0.0
1634,3.14,3.14,3.69,0.0
1635,3.14,3.14,3.69,0.0
1636,3.14,3.14,3.69,0.0
1637,3.14,3.14,3.69,0.0
1638,3.14,3.14,3.69,0.0
1639,3.14,3.14,3.69,0.0
1640,3.14,3.14,3.69,0.0
1641,3.14,3.14,3.69,0.0
1642,3.14,3.14,3.69,0.0
1643,3.14,3.14,3.69,0.0
1644,3.14,3.14,3.69,0.0
1645,3.14,3.14,3.69,0.0
1646,3.14,3.14,3.69,0.0
1647,3.14,3.14,3.69,0.0
1648,3.14,3.14,3.69,0.0
1649,3.14,3.14,3.69,0.0
1650,3.14,3.14,3.69,0.0
1651,3.14,3.14,3.69,0.0
1652,3.14,3.14,3.69,0.0
1653,3.14,3.14,3.69,0.0
1654,3.14,3.14,3.69,0.0
1655,3.14,3.14,3.69,0.0
1656,3.14,3.14,3.69,0.0
1657,3.14,3.14,3.69,0.0
1658,3.14,3.14,3.69,0.0
1659,3.14,3.14,3.69,0.0
1660,3.14,3.14,3.69,0.0
1661,3.14,3.14,3.69,0.0
1662,3.14,3.14,3.69,0.0
1663,3.14,3.14,3.69,0.0
1664,3.14,3.14,3.69,0.0
1665,3.14,3.14,3.69,0.0
1666,3.14,3.14,3.69,0.0
1667,3.14,3.14,3.69,0.0
1668,3.14,3.14,3.69,0.0
1669,3.14,3.14,3.69,0.0
1670,3.14,3.14,3.69,0.0
1671,3.14,3.14,3.69,0.0
1672,3.14,3.14,3.69,0.0
1673,3.14,3.14,3.69,0.0
1674,3.14,3.14,3.69,0.0
1675,3.14,3.14,3.69,0.0
1676,3.14,3.14,3.69,0.0
1677,3.14,3.14,3.69,0.0
1678,3.14,3.14,3.69,0.0
1679,3.14,3.14,3.69,0.0
1680,3.14,3.14,3.69,0.0
1681,3.14,3.14,3.69,0.0
1682,3.14,3.14,3.69,0.0
1683,3.14,3.14,3.69,0.0
1684,3.14,3.14,3.69,0.0
1685,3.14,3.14,3.69,0.0
1686,3.14,3.14,3.69,0.0
1687,3.14,3.14,3.69,0.0
1688,3.14,3.14,3.69,0.0
1689,3.14,3.14,3.69,0.0
1690,3.14,3.14,3.69,0.0
1691,3.14,3.14,3.69,0.0
1692,3.14,3.14,3.69,0.0
1693,3.14,3.14,3.69,0.0
1694,3.14,3.14,3.69,0.0
1695,3.14,3.14,3.69,0.0
1696,3.14,3.14,3.69,0.0
1697,3.14,3.14,3.69,0.0
1698,3.14,3.14,3.69,0.0
1699,3.14,3.14,3.69,0.0
1700,3.14,3.14,3.69,0.0
1701,3.14,3.14,3.69,0.0
1702,3.14,3.14,3.69,0.0
1703,3.14,3.14,3.69,0.0
1704,3.14,3.14,3.69,0.0
1705,3.14,3.14,3.69,0.0
1706,3.14,3.14,3.69,0.0
1707,3.14,3.14,3.69,0.0
1708,3.14,3.14,3.69,0.0
1709,3.14,3.14,3.69,0.0
1710,3.14,3.14,3.69,0.0
1711,3.14,3.14,3.69,0.0
1712,3.14,3.14,3.69,0.0
1713,3.14,3.14,3.69,0.0
1714,3.14,3.14,3.69,0.0
1715,3.14,3.14,3.69,0.0
1716,3.14,3.14,3.69,0.0
1717,3.14,3.14,3.69,0.0
1718,3.14,3.14,3.69,0.0
1719,3.14,3.14,3.69,0.0
1720,3.14,3.14,3.69,0.0
1721,3.14,3.14,3.69,0.0
1722,3.14,3.14,3.69,0.0
1723,3.14,3.14,3.69,0.0
1724,3.14,3.14,3.69,0.0
1725,3.14,3.14,3.69,0.0
1726,3.14,3.14,3.69,0.0
1727,3.14,3.14,3.69,0.0
1728,3.14,3.14,3.69,0.0
1729,3.14,3.14,3.69,0.0
1730,3.14,3.14,3.69,0.0
1731,3.14,3.14,3.69,0.0
1732,3.14,3.14,3.69,0.0
1733,3.14,3.14,3.69,0.0
1734,3.14,3.14,3.69,0.0
1735,3.14,3.14,3.69,0.0
1736,3.14,3.14,3.69,0.0
1737,3.14,3.14,3.69,0.0
1738,3.14,3.14,3.69,0.0
1739,3.14,3.14,3.69,0.0
1740,3.14,3.14,3.69,0.0
1741,3.14,3.14,3.69,0.0
1742,3.14,3.14,3.69,0.0
1743,3.14,3.14,3.69,0.0
1744,3.14,3.14,3.69,0.0
1745,3.14,3.14,3.69,0.0
1746,3.14,3.14,3.69,0.0
1747,3.14,3.14,3.69,0.0
1748,3.14,3.14,3.69,0.0
1749,3.14,3.14,3.69,0.0
1750,3.14,3.14,3.69,0.0
1751,3.14,3.14,3.69,0.0
1752,3.14,3.14,3.69,0.0
1753,3.14,3.14,3.69,0.0
1754,3.14,3.14,3.69,0.0
1755,3.14,3.14,3.69,0.0
1756,3.14,3.14,3.69,0.0
1757,3.14,3.14,3.69,0.0
1758,3.14,3.14,3.69,0.0
1759,3.14,3.14,3.69,0.0
1760,3.14,3.14,3.69,0.0
1761,3.14,3.14,3.69,0.0
1762,3.14,3.14,3.69,0.0
1763,3.14,3.14,3.69,0.0
1764,3.14,3.14,3.69,0.0
1765,3.14,3.14,3.69,0.0
1766,3.14,3.14,3.69,0.0
1767,3.14,3.14,3.69,0.0
1768,3.14,3.14,3.69,0.0
1769,3.14,3.14,3.69,0.0
1770,3.14,3.14,3.69,0.0
1771,3.14,3.14,3.69,0.0
1772,3.14,3.14,3.69,0.0
1773,3.14,3.14,3.69,0.0
1774,3.14,3.14,3.69,0.0
1775,3.14,3.14,3.69,0.0
1776,3.14,3.14,3.69,0.0
1777,3.14,3.14,3.69,0.0
1778,3.14,3.14,3.69,0.0
1779,3.14,3.14,3.69,0.0
1780,3.14,3.14,3.69,0.0
1781,3.14,3.14,3.69,0.0
1782,3.14,3.14,3.69,0.0
1783,3.14,3.14,3.69,0.0
1784,3.14,3.14,3.69,0.0
1785,3.14,3.14,3.69,0.0
1786,3.14,3.14,3.69,0.0
1787,3.14,3.14,3.69,0.0
1788,3.14,3.14,3.69,0.0
1789,3.14,3.14,3.69,0.0
1790,3.14,3.14,3.69,0.0
1791,3.14,3.14,3.69,0.0
1792,3.14,3.14,3.69,0.0
1793,3.14,3.14,3.69,0.0
1794,3.14,3.14,3.69,0.0
1795,3.14,3.14,3.69,0.0
1796,3.14,3.14,3.69,0.0
1797,3.14,3.14,3.69,0.0
1798,3.14,3.14,3.69,0.0
1799,3.14,3.14,3.69,0.0
1800,3.14,3.14,3.69,0.0
1801,3.14,3.14,3.69,0.0
1802,3.14,3.14,3.69,0.0
1803,3.14,3.14,3.69,0.0
1804,3.14,3.14,3.69,0.0
1805,3.14,3.14,3.69,0.0
1806,3.14,3.14,3.69,0.0
1807,3.14,3.14,3.69,0.0
1808,3.14,3.14,3.69,0.0
1809,3.14,3.14,3.69,0.0
1810,3.14,3.14,3.69,0.0
1811,3.14,3.14,3.69,0.0
1812,3.14,3.14,3.69,0.0
1813,3.14,3.14,3.69,0.0
1814,3.14,3.14,3.69,0.0
1815,3.14,3.14,3.69,0.0
1816,3.14,3.14,3.69,0.0
1817,3.14,3.14,3.69,0.0
1818,3.14,3.14,3.69,0.0
1819,3.14,3.14,3.69,0.0
1820,3.14,3.14,3.69,0.0
1821,3.14,3.14,3.69,0.0
1822,3.14,3.14,3.69,0.0
1823,3.14,3.14,3.69,0.0
1824,3.14,3.14,3.69,0.0
1825,3.14,3.14,3.69,0.0
1826,3.14,3.14,3.69,0.0
1827,3.14,3.14,3.69,0.0
1828,3.14,3.14,3.69,0.0
1829,3.14,3.14,3.69,0.0
1830,3.14,3.14,3.69,0.0
1831,3.14,3.14,3.69,0.0
1832,3.14,3.14,3.69,0.0
1833,3.14,3.14,3.69,0.0
1834,3.14,3.14,3.69,0.0
1835,3.14,3.14,3.69,0.0
1836,3.14,3.14,3.69,0.0
1837,3.14,3.14,3.69,0.0
1838,3.14,3.14,3.69,0.0
1839,3.14,3.14,3.69,0.0
1840,3.14,3.14,3.69,0.0
1841,3.14,3.14,3.69,0.0
1842,3.14,3.14,3.69,0.0
1843,3.14,3.14,3.69,0.0
1844,3.14,3.14,3.69,0.0
1845,3.14,3.14,3.69,0.0
1846,3.14,3.14,3.69,0.0
1847,3.14,3.14,3.69,0.0
1848,3.14,3.14,3.69,0.0
1849,3.14,3.14,3.69,0.0
1850,3.14,3.14,3.69,0.0
1851,3.14,3.14,3.69,0.0
1852,3.14,3.14,3.69,0.0
1853,3.14,3.14,3.69,0.0
1854,3.14,3.14,3.69,0.0
1855,3.14,3.14,3.69,0.0
1856,3.14,3.14,3.69,0.0
1857,3.14,3.14,3.69,0.0
1858,3.14,3.14,3.69,0.0
1859,3.14,3.14,3.69,0.0
1860,3.14,3.14,3.69,0.0
1861,3.14,3.14,3.69,0.0
1862,3.14,3.14,3.69,0.0
1863,3.14,3.14,3.69,0.0
1864,3.14,3.14,3.69,0.0
1865,3.14,3.14,3.69,0.0
1866,3.14,3.14,3.69,0.0
1867,3.14,3.14,3.69,0.0
1868,3.14,3.14,3.69,0.0
1869,3.14,3.14,3.69,0.0
1870,3.14,3.14,3.69,0.0
1871,3.14,3.14,3.69,0.0
1872,3.14,3.14,3.69,0.0
1873,3.14,3.14,3.69,0.0
1874,3.14,3.14,3.69,0.0
1875,3.14,3.14,3.69,0.0
1876,3.14,3.14,3.69,0.0
1877,3.14,3.14,3.69,0.0
1878,3.14,3.14,3.69,0.0
1879,3.14,3.14,3.69,0.0
1880,3.14,3.14,3.69,0.0
1881,3.14,3.14,3.69,0.0
1882,3.14,3.14,3.69,0.0
1883,3.14,3.14,3.69,0.0
1884,3.14,3.14,3.69,0.0
1885,3.14,3.14,3.69,0.0
1886,3.14,3.14,3.69,0.0
1887,3.14,3.14,3.69,0.0
1888,3.14,3.14,3.69,0.0
1889,3.14,3.14,3.69,0.0
1890,3.14,3.14,3.69,0.0
1891,3.14,3.14,3.69,0.0
1892,3.14,3.14,3.69,0.0
1893,3.14,3.14,3.69,0.0
1894,3.14,3.14,3.69,0.0
1895,3.14,3.14,3.69,0.0
1896,3.14,3.14,3.69,0.0
1897,2.13,2.13,3.18,0.0
1898,2.13,2.13,3.18,0.0
1899,2.13,2.13,3.18,0.0
1900,2.13,2.13,3.18,0.0
1901,2.13,2.13,3.18,0.0
1902,2.13,2.13,3.18,0.0
1903,2.13,2.13,3.18,0.0
1904,2.13,2.13,3.18,0.0
1905,2.13,2.13,3.18,0.0
1906,2.13,2.13,3.18,0.0
1907,2.13,2.13,3.18,0.0
1908,2.13,2.13,3.18,0.0
1909,2.13,2.13,3.18,0.0
1910,2.13,2.13,3.18,0.0
1911,2.13,2.13,3.18,0.0
1912,2.13,2.13,3.18,0.0
1913,2.13,2.13,3.18,0.0
1914,2.13,2.13,3.18,0.0
1915,2.13,2.13,3.18,0.0
1916,2.13,2.13,3.18,0.0
1917,2.13,2.13,3.18,0.0
1918,2.13,2.13,3.18,0.0
1919,2.13,2.13,3.18,0.0
1920,2.13,2.13,3.18,0.0
1921,2.13,2.13,3.18,0.0
1922,2.13,2.13,3.18,0.0
1923,2.13,2.13,3.18,0.0
1924,2.13,2.13,3.18,0.0
1925,2.13,2.13,3.18,0.0
1926,2.13,2.13,3.18,0.0
1927,2.13,2.13,3.18,0.0
1928,2.13,2.13,3.18,0.0
1929,2.13,2.13,3.18,0.0
1930,2.13,2.13,3.18,0.0
1931,2.13,2.13,3.18,0.0
1932,2.13,2.13,3.18,0.0
1933,2.13,2.13,3.18,0.0
1934,2.13,2.13,3.18,0.0
1935,2.13,2.13,3.18,0.0
1936,2.13,2.13,3.18,0.0
1937,2.13,2.13,3.18,0.0
1938,2.13,2.13,3.18,0.0
1939,2.13,2.13,3.18,0.0
1940,2.13,2.13,3.18,0.0
1941,2.13,2.13,3.18,0.0
1942,2.13,2.13,3.18,0.0
1943,2.13,2.13,3.18,0.0
1944,2.13,2.13,3.18,0.0
1945,2.13,2.13,3.18,0.0
1946,2.13,2.13,3.18,0.0
1947,2.13,2.13,3.18,0.0
1948,2.13,2.13,3.18,0.0
1949,2.13,2.13,3.18,0.0
1950,2.13,2.13,3.18,0.0
1951,2.13,2.13,3.18,0.0
1952,2.13,2.13,3.18,0.0
1953,2.13,2.13,3.18,0.0
1954,2.13,2.13,3.18,0.0
1955,2.13,2.13,3.18,0.0
1956,2.13,2.13,3.18,0.0
1957,2.13,2.13,3.18,0.0
1958,2.13,2.13,3.18,0.0
1959,2.13,2.13,3.18,0.0
1960,2.13,2.13,3.18,0.0
1961,2.13,2.13,3.18,0.0
1962,2.13,2.13,3.18,0.0
1963,2.13,2.13,3.18,0.0
1964,2.13,2.13,3.18,0.0
1965,2.13,2.13,3.18,0.0
1966,2.13,2.13,3.18,0.0
1967,2.13,2.13,3.18,0.0
1968,2.13,2.13,3.18,0.0
1969,2.13,2.13,3.18,0.0
1970,2.13,2.13,3.18,0.0
1971,2.13,2.13,3.18,0.0
1972,2.13,2.13,3.18,0.0
1973,2.13,2.13,3.18,0.0
1974,2.13,2.13,3.18,0.0
1975,2.13,2.13,3.18,0.0
1976,2.13,2.13,3.18,0.0
1977,2.13,2.13,3.18,0.0
1978,2.13,2.13,3.18,0.0
1979,2.13,2.13,3.18,0.0
1980,2.13,2.13,3.18,0.0
1981,2.13,2.13,3.18,0.0
1982,2.13,2.13,3.18,0.0
1983,2.13,2.13,3.18,0.0
1984,2.13,2.13,3.18,0.0
1985,2.13,2.13,3.18,0.0
1986,2.13,2.13,3.18,0.0
1987,2.13,2.13,3.18,0.0
1988,2.13,2.13,3.18,0.0
1989,2.13,2.13,3.18,0.0
1990,2.13,2.13,3.18,0.0
1991,2.13,2.13,3.18,0.0
1992,2.13,2.13,3.18,0.0
1993,2.13,2.13,3.18,0.0
1994,2.13,2.13,3.18,0.0
1995,2.13,2.13,3.18,0.0
1996,2.13,2.13,3.18,0.0
1997,2.13,2.13,3.18,0.0
1998,2.13,2.13,3.18,0.0
1999,2.13,2.13,3.18,0.0
2000,2.13,2.13,3.18,0.0
2001,2.13,2.13,3.18,0.0
2002,2.13,2.13,3.18,0.0
2003,2.13,2.13,3.18,0.0
2004,2.13,2.13,3.18,0.0
2005,2.13,2.13,3.18,0.0
2006,2.13,2.13,3.18,0.0
2007,2.13,2.13,3.18,0.0
2008,2.13,2.13,3.18,0.0
2009,2.13,2.13,3.18,0.0
2010,2.13,2.13,3.18,0.0
2011,2.13,2.13,3.18,0.0
2012,2.13,2.13,3.18,0.0
2013,2.13,2.13,3.18,0.0
2014,2.13,2.13,3.18,0.0
2015,2.13,2.13,3.18,0.0
2016,2.13,2.13,3.18,0.0
2017,2.13,2.13,3.18,0.0
2018,2.13,2.13,3.18,0.0
2019,2.13,2.13,3.18,0.0
2020,2.13,2.13,3.18,0.0
2021,2.13,2.13,3.18,0.0
2022,2.13,2.13,3.18,0.0
2023,2.13,2.13,3.18,0.0
2024,2.13,2.13,3.18,0.0
2025,2.13,2.13,3.18,0.0
2026,2.13,2.13,3.18,0.0
2027,2.13,2.13,3.18,0.0
2028,2.13,2.13,3.18,0.0
2029,2.13,2.13,3.18,0.0
2030,2.13,2.13,3.18,0.0
2031,2.13,2.13,3.18,0.0
2032,2.13,2.13,3.18,0.0
2033,2.13,2.13,3.18,0.0
2034,2.13,2.13,3.18,0.0
2035,2.13,2.13,3.18,0.0
2036,2.13,2.13,3.18,0.0
2037,2.13,2.13,3.18,0.0
2038,2.13,2.13,3.18,0.0
2039,2.13,2.13,3.18,0.0
2040,2.13,2.13,3.18,0.0
2041,2.13,2.13,3.18,0.0
2042,2.13,2.13,3.18,0.0
2043,2.13,2.13,3.18,0.0
2044,2.13,2.13,3.18,0.0
2045,2.13,2.13,3.18,0.0
2046,2.13,2.13,3.18,0.0
2047,2.13,2.13,3.18,0.0
2048,2.13,2.13,3.18,0.0
2049,2.13,2.13,3.18,0.0
2050,2.13,2.13,3.18,0.0
2051,2.13,2.13,3.18,0.0
2052,2.13,2.13,3.18,0.0
2053,2.13,2.13,3.18,0.0
2054,2.13,2.13,3.18,0.0
2055,2.13,2.13,3.18,0.0
2056,2.13,2.13,3.18,0.0
2057,2.13,2.13,3.18,0.0
2058,2.13,2.13,3.18,0.0
2059,2.13,2.13,3.18,0.0
2060,2.13,2.13,3.18,0.0
2061,2.13,2.13,3.18,0.0
2062,2.13,2.13,3.18,0.0
2063,2.13,2.13,3.18,0.0
2064,2.13,2.13,3.18,0.0
2065,2.13,2.13,3.18,0.0
2066,2.13,2.13,3.18,0.0
2067,2.13,2.13,3.18,0.0
2068,2.13,2.13,3.18,0.0
2069,2.13,2.13,3.18,0.0
2070,2.13,2.13,3.18,0.0
2071,2.13,2.13,3.18,0.0
2072,2.13,2.13,3.18,0.0
2073,2.13,2.13,3.18,0.0
2074,2.13,2.13,3.18,0.0
2075,2.13,2.13,3.18,0.0
2076,2.13,2.13,3.18,0.0
2077,2.13,2.13,3.18,0.0
2078,2.13,2.13,3.18,0.0
2079,2.13,2.13,3.18,0.0
2080,2.13,2.13,3.18,0.0
2081,2.13,2.13,3.18,0.0
2082,2.13,2.13,3.18,0.0
2083,2.13,2.13,3.18,0.0
2084,2.13,2.13,3.18,0.0
2085,2.13,2.13,3.18,0.0
2086,2.13,2.13,3.18,0.0
2087,2.13,2.13,3.18,0.0
2088,2.13,2.13,3.18,0.0
2089,2.13,2.13,3.18,0.0
2090,2.13,2.13,3.18,0.0
2091,2.13,2.13,3.18,0.0
2092,2.13,2.13,3.18,0.0
2093,2.13,2.13,3.18,0.0
2094,2.13,2.13,3.18,0.0
2095,2.13,2.13,3.18,0.0
2096,2.13,2.13,3.18,0.0
2097,2.13,2.13,3.18,0.0
2098,2.13,2.13,3.18,0.0
2099,2.13,2.13,3.18,0.0
2100,2.13,2.13,3.18,0.0
2101,2.13,2.13,3.18,0.0
2102,2.13,2.13,3.18,0.0
2103,2.13,2.13,3.18,0.0
2104,2.13,2.13,3.18,0.0
2105,2.13,2.13,3.18,0.0
2106,2.13,2.13,3.18,0.0
2107,2.13,2.13,3.18,0.0
2108,2.13,2.13,3.18,0.0
2109,2.13,2.13,3.18,0.0
2110,2.13,2.13,3.18,0.0
2111,2.13,2.13,3.18,0.0
2112,2.13,2.13,3.18,0.0
2113,2.13,2.13,3.18,0.0
2114,2.13,2.13,3.18,0.0
2115,2.13,2.13,3.18,0.0
2116,2.13,2.13,3.18,0.0
2117,2.13,2.13,3.18,0.0
2118,2.13,2.13,3.18,0.0
2119,2.13,2.13,3.18,0.0
2120,2.13,2.13,3.18,0.0
2121,2.13,2.13,3.18,0.0
2122,2.13,2.13,3.18,0.0
2123,2.13,2.13,3.18,0.0
2124,2.13,2.13,3.18,0.0
2125,2.13,2.13,3.18,0.0
2126,2.13,2.13,3.18,0.0
2127,2.13,2.13,3.18,0.0
2128,2.13,2.13,3.18,0.0
2129,2.13,2.13,3.18,0.0
2130,2.13,2.13,3.18,0.0
2131,2.13,2.13,3.18,0.0
2132,2.13,2.13,3.18,0.0
2133,2.13,2.13,3.18,0.0
2134,2.13,2.13,3.18,0.0
2135,2.13,2.13,3.18,0.0
2136,2.13,2.13,3.18,0.0
2137,2.13,2.13,3.18,0.0
2138,2.13,2.13,3.18,0.0
2139,2.13,2.13,3.18,0.0
2140,2.13,2.13,3.18,0.0
2141,2.13,2.13,3.18,0.0
2142,2.13,2.13,3.18,0.0
2143,2.13,2.13,3.18,0.0
2144,2.13,2.13,3.18,0.0
2145,2.13,2.13,3.18,0.0
2146,2.13,2.13,3.18,0.0
2147,2.13,2.13,3.18,0.0
2148,2.13,2.13,3.18,0.0
2149,2.13,2.13,3.18,0.0
2150,2.13,2.13,3.18,0.0
2151,2.13,2.13,3.18,0.0
2152,2.13,2.13,3.18,0.0
2153,2.13,2.13,3.18,0.0
2154,2.13,2.13,3.18,0.0
2155,2.13,2.13,3.18,0.0
2156,2.13,2.13,3.18,0.0
2157,2.13,2.13,3.18,0.0
2158,2.13,2.13,3.18,0.0
2159,2.13,2.13,3.18,0.0
2160,2.13,2.13,3.18,0.0
2161,2.13,2.13,3.18,0.0
2162,2.13,2.13,3.18,0.0
2163,2.13,2.13,3.18,0.0
2164,2.13,2.13,3.18,0.0
2165,2.13,2.13,3.18,0.0
2166,2.13,2.13,3.18,0.0
2167,2.13,2.13,3.18,0.0
2168,2.13,2.13,3.18,0.0
2169,2.13,2.13,3.18,0.0
2170,2.13,2.13,3.18,0.0
2171,2.13,2.13,3.18,0.0
2172,2.13,2.13,3.18,0.0
2173,2.13,2.13,3.18,0.0
2174,2.13,2.13,3.18,0.0
2175,2.13,2.13,3.18,0.0
2176,2.13,2.13,3.18,0.0
2177,2.13,2.13,3.18,0.0
2178,2.13,2.13,3.18,0.0
2179,2.13,2.13,3.18,0.0
2180,2.13,2.13,3.18,0.0
2181,2.13,2.13,3.18,0.0
2182,2.13,2.13,3.18,0.0
2183,2.13,2.13,3.18,0.0
2184,2.13,2.13,3.18,0.0
2185,2.13,2.13,3.18,0.0
2186,2.13,2.13,3.18,0.0
2187,2.13,2.13,3.18,0.0
2188,2.13,2.13,3.18,0.0
2189,2.13,2.13,3.18,0.0
2190,2.13,2.13,3.18,0.0
2191,2.13,2.13,3.18,0.0
2192,2.13,2.13,3.18,0.0
2193,2.13,2.13,3.18,0.0
2194,2.13,2.13,3.18,0.0
2195,2.13,2.13,3.18,0.0
2196,2.13,2.13,3.18,0.0
2197,2.13,2.13,3.18,0.0
2198,2.13,2.13,3.18,0.0
2199,2.13,2.13,3.18,0.0
2200,2.13,2.13,3.18,0.0
2201,2.13,2.13,3.18,0.0
2202,2.13,2.13,3.18,0.0
2203,2.13,2.13,3.18,0.0
2204,2.13,2.13,3.18,0.0
2205,2.13,2.13,3.18,0.0
2206,2.13,2.13,3.18,0.0
2207,2.13,2.13,3.18,0.0
2208,2.13,2.13,3.18,0.0
2209,2.13,2.13,3.18,0.0
2210,2.13,2.13,3.18,0.0
2211,2.13,2.13,3.18,0.0
2212,2.13,2.13,3.18,0.0
2213,2.13,2.13,3.18,0.0
2214,2.13,2.13,3.18,0.0
2215,2.13,2.13,3.18,0.0
2216,2.13,2.13,3.18,0.0
2217,2.13,2.13,3.18,0.0
2218,2.13,2.13,3.18,0.0
2219,2.13,2.13,3.18,0.0
2220,2.13,2.13,3.18,0.0
2221,2.13,2.13,3.18,0.0
2222,2.13,2.13,3.18,0.0
2223,2.13,2.13,3.18,0.0
2224,2.13,2.13,3.18,0.0
2225,2.13,2.13,3.18,0.0
2226,2.13,2.13,3.18,0.0
2227,2.13,2.13,3.18,0.0
2228,2.13,2.13,3.18,0.0
2229,2.13,2.13,3.18,0.0
2230,2.13,2.13,3.18,0.0
2231,2.13,2.13,3.18,0.0
2232,2.13,2.13,3.18,0.0
2233,2.13,2.13,3.18,0.0
2234,2.13,2.13,3.18,0.0
2235,2.13,2.13,3.18,0.0
2236,2.13,2.13,3.18,0.0
2237,2.13,2.13,3.18,0.0
2238,2.13,2.13,3.18,0.0
2239,2.13,2.13,3.18,0.0
2240,2.13,2.13,3.18,0.0
2241,2.13,2.13,3.18,0.0
2242,2.13,2.13,3.18,0.0
2243,2.13,2.13,3.18,0.0
2244,2.13,2.13,3.18,0.0
2245,2.13,2.13,3.18,0.0
2246,2.13,2.13,3.18,0.0
2247,2.13,2.13,3.18,0.0
2248,2.13,2.13,3.18,0.0
2249,2.13,2.13,3.18,0.0
2250,2.13,2.13,3.18,0.0
2251,2.13,2.13,3.18,0.0
2252,2.13,2.13,3.18,0.0
2253,2.13,2.13,3.18,0.0
2254,2.13,2.13,3.18,0.0
2255,2.13,2.13,3.18,0.0
