Time_Index,CT_NG,ME_NG,MA_NG,None
774,3.14,3.14,3.69,0.0
775,3.14,3.14,3.69,0.0
776,3.14,3.14,3.69,0.0
777,3.14,3.14,3.69,0.0
778,3.14,3.14,3.69,0.0
779,3.14,3.14,3.69,0.0
780,3.14,3.14,3.69,0.0
781,3.14,3.14,3.69,0.0
782,3.14,3.14,3.69,0.0
783,3.14,3.14,3.69,0.0
784,3.14,3.14,3.69,0.0
785,3.14,3.14,3.69,0.0
786,3.14,3.14,3.69,0.0
787,3.14,3.14,3.69,0.0
788,3.14,3.14,3.69,0.0
789,3.14,3.14,3.69,0.0
790,3.14,3.14,3.69,0.0
791,3.14,3.14,3.69,0.0
792,3.14,3.14,3.69,0.0
793,3.14,3.14,3.69,0.0
794,3.14,3.14,3.69,0.0
795,3.14,3.14,3.69,0.0
796,3.14,3.14,3.69,0.0
797,3.14,3.14,3.69,0.0
798,3.14,3.14,3.69,0.0
799,3.14,3.14,3.69,0.0
800,3.14,3.14,3.69,0.0
801,3.14,3.14,3.69,0.0
802,3.14,3.14,3.69,0.0
803,3.14,3.14,3.69,0.0
804,3.14,3.14,3.69,0.0
805,3.14,3.14,3.69,0.0
806,3.14,3.14,3.69,0.0
807,3.14,3.14,3.69,0.0
808,3.14,3.14,3.69,0.0
809,3.14,3.14,3.69,0.0
810,3.14,3.14,3.69,0.0
811,3.14,3.14,3.69,0.0
812,3.14,3.14,3.69,0.0
813,3.14,3.14,3.69,0.0
814,3.14,3.14,3.69,0.0
815,3.14,3.14,3.69,0.0
816,3.14,3.14,3.69,0.0
817,3.14,3.14,3.69,0.0
818,3.14,3.14,3.69,0.0
819,3.14,3.14,3.69,0.0
820,3.14,3.14,3.69,0.0
821,3.14,3.14,3.69,0.0
822,3.14,3.14,3.69,0.0
823,3.14,3.14,3.69,0.0
824,3.14,3.14,3.69,0.0
825,3.14,3.14,3.69,0.0
826,3.14,3.14,3.69,0.0
827,3.14,3.14,3.69,0.0
828,3.14,3.14,3.69,0.0
829,3.14,3.14,3.69,0.0
830,3.14,3.14,3.69,0.0
831,3.14,3.14,3.69,0.0
832,3.14,3.14,3.69,0.0
833,3.14,3.14,3.69,0.0
834,3.14,3.14,3.69,0.0
835,3.14,3.14,3.69,0.0
836,3.14,3.14,3.69,0.0
837,3.14,3.14,3.69,0.0
838,3.14,3.14,3.69,0.0
839,3.14,3.14,3.69,0.0
840,3.14,3.14,3.69,0.0
841,3.14,3.14,3.69,0.0
842,3.14,3.14,3.69,0.0
843,3.14,3.14,3.69,0.0
844,3.14,3.14,3.69,0.0
845,3.14,3.14,3.69,0.0
846,3.14,3.14,3.69,0.0
847,3.14,3.14,3.69,0.0
848,3.14,3.14,3.69,0.0
849,3.14,3.14,3.69,0.0
850,3.14,3.14,3.69,0.0
851,3.14,3.14,3.69,0.0
852,3.14,3.14,3.69,0.0
853,3.14,3.14,3.69,0.0
854,3.14,3.14,3.69,0.0
855,3.14,3.14,3.69,0.0
856,3.14,3.14,3.69,0.0
857,3.14,3.14,3.69,0.0
858,3.14,3.14,3.69,0.0
859,3.14,3.14,3.69,0.0
860,3.14,3.14,3.69,0.0
861,3.14,3.14,3.69,0.0
862,3.14,3.14,3.69,0.0
863,3.14,3.14,3.69,0.0
864,3.14,3.14,3.69,0.0
865,3.14,3.14,3.69,0.0
866,3.14,3.14,3.69,0.0
867,3.14,3.14,3.69,0.0
868,3.14,3.14,3.69,0.0
869,3.14,3.14,3.69,0.0
870,3.14,3.14,3.69,0.0
871,3.14,3.14,3.69,0.0
872,3.14,3.14,3.69,0.0
873,3.14,3.14,3.69,0.0
874,3.14,3.14,3.69,0.0
875,3.14,3.14,3.69,0.0
876,3.14,3.14,3.69,0.0
877,3.14,3.14,3.69,0.0
878,3.14,3.14,3.69,0.0
879,3.14,3.14,3.69,0.0
880,3.14,3.14,3.69,0.0
881,3.14,3.14,3.69,0.0
882,3.14,3.14,3.69,0.0
883,3.14,3.14,3.69,0.0
884,3.14,3.14,3.69,0.0
885,3.14,3.14,3.69,0.0
886,3.14,3.14,3.69,0.0
887,3.14,3.14,3.69,0.0
888,3.14,3.14,3.69,0.0
889,3.14,3.14,3.69,0.0
890,3.14,3.14,3.69,0.0
891,3.14,3.14,3.69,0.0
892,3.14,3.14,3.69,0.0
893,3.14,3.14,3.69,0.0
894,3.14,3.14,3.69,0.0
895,3.14,3.14,3.69,0.0
896,3.14,3.14,3.69,0.0
897,3.14,3.14,3.69,0.0
898,3.14,3.14,3.69,0.0
899,3.14,3.14,3.69,0.0
900,3.14,3.14,3.69,0.0
901,3.14,3.14,3.69,0.0
902,3.14,3.14,3.69,0.0
903,3.14,3.14,3.69,0.0
904,3.14,3.14,3.69,0.0
905,3.14,3.14,3.69,0.0
906,3.14,3.14,3.69,0.0
907,3.14,3.14,3.69,0.0
908,3.14,3.14,3.69,0.0
909,3.14,3.14,3.69,0.0
910,3.14,3.14,3.69,0.0
911,3.14,3.14,3.69,0.0
912,3.14,3.14,3.69,0.0
913,3.14,3.14,3.69,0.0
914,3.14,3.14,3.69,0.0
915,3.14,3.14,3.69,0.0
916,3.14,3.14,3.69,0.0
917,3.14,3.14,3.69,0.0
918,3.14,3.14,3.69,0.0
919,3.14,3.14,3.69,0.0
920,3.14,3.14,3.69,0.0
921,3.14,3.14,3.69,0.0
922,3.14,3.14,3.69,0.0
923,3.14,3.14,3.69,0.0
924,3.14,3.14,3.69,0.0
925,3.14,3.14,3.69,0.0
926,3.14,3.14,3.69,0.0
927,3.14,3.14,3.69,0.0
928,3.14,3.14,3.69,0.0
929,3.14,3.14,3.69,0.0
930,3.14,3.14,3.69,0.0
931,3.14,3.14,3.69,0.0
932,3.14,3.14,3.69,0.0
933,3.14,3.14,3.69,0.0
934,3.14,3.14,3.69,0.0
935,3.14,3.14,3.69,0.0
936,3.14,3.14,3.69,0.0
937,3.14,3.14,3.69,0.0
938,3.14,3.14,3.69,0.0
939,3.14,3.14,3.69,0.0
940,3.14,3.14,3.69,0.0
941,3.14,3.14,3.69,0.0
942,3.14,3.14,3.69,0.0
943,3.14,3.14,3.69,0.0
944,3.14,3.14,3.69,0.0
945,3.14,3.14,3.69,0.0
946,3.14,3.14,3.69,0.0
947,3.14,3.14,3.69,0.0
948,3.14,3.14,3.69,0.0
949,3.14,3.14,3.69,0.0
950,3.14,3.14,3.69,0.0
951,3.14,3.14,3.69,0.0
952,3.14,3.14,3.69,0.0
953,3.14,3.14,3.69,0.0
954,3.14,3.14,3.69,0.0
955,3.14,3.14,3.69,0.0
956,3.14,3.14,3.69,0.0
957,3.14,3.14,3.69,0.0
958,3.14,3.14,3.69,0.0
959,3.14,3.14,3.69,0.0
960,3.14,3.14,3.69,0.0
961,3.14,3.14,3.69,0.0
962,3.14,3.14,3.69,0.0
963,3.14,3.14,3.69,0.0
964,3.14,3.14,3.69,0.0
965,3.14,3.14,3.69,0.0
966,3.14,3.14,3.69,0.0
967,3.14,3.14,3.69,0.0
968,3.14,3.14,3.69,0.0
969,3.14,3.14,3.69,0.0
970,3.14,3.14,3.69,0.0
971,3.14,3.14,3.69,0.0
972,3.14,3.14,3.69,0.0
973,3.14,3.14,3.69,0.0
974,3.14,3.14,3.69,0.0
975,3.14,3.14,3.69,0.0
976,3.14,3.14,3.69,0.0
977,3.14,3.14,3.69,0.0
978,3.14,3.14,3.69,0.0
979,3.14,3.14,3.69,0.0
980,3.14,3.14,3.69,0.0
981,3.14,3.14,3.69,0.0
982,3.14,3.14,3.69,0.0
983,3.14,3.14,3.69,0.0
984,3.14,3.14,3.69,0.0
985,3.14,3.14,3.69,0.0
986,3.14,3.14,3.69,0.0
987,3.14,3.14,3.69,0.0
988,3.14,3.14,3.69,0.0
989,3.14,3.14,3.69,0.0
990,3.14,3.14,3.69,0.0
991,3.14,3.14,3.69,0.0
992,3.14,3.14,3.69,0.0
993,3.14,3.14,3.69,0.0
994,3.14,3.14,3.69,0.0
995,3.14,3.14,3.69,0.0
996,3.14,3.14,3.69,0.0
997,3.14,3.14,3.69,0.0
998,3.14,3.14,3.69,0.0
999,3.14,3.14,3.69,0.0
1000,3.14,3.14,3.69,0.0
1001,3.14,3.14,3.69,0.0
1002,3.14,3.14,3.69,0.0
1003,3.14,3.14,3.69,0.0
1004,3.14,3.14,3.69,0.0
1005,3.14,3.14,3.69,0.0
1006,3.14,3.14,3.69,0.0
1007,3.14,3.14,3.69,0.0
1008,3.14,3.14,3.69,0.0
1009,3.14,3.14,3.69,0.0
1010,3.14,3.14,3.69,0.0
1011,3.14,3.14,3.69,0.0
1012,3.14,3.14,3.69,0.0
1013,3.14,3.14,3.69,0.0
1014,3.14,3.14,3.69,0.0
1015,3.14,3.14,3.69,0.0
1016,3.14,3.14,3.69,0.0
1017,3.14,3.14,3.69,0.0
1018,3.14,3.14,3.69,0.0
1019,3.14,3.14,3.69,0.0
1020,3.14,3.14,3.69,0.0
1021,3.14,3.14,3.69,0.0
1022,3.14,3.14,3.69,0.0
1023,3.14,3.14,3.69,0.0
1024,3.14,3.14,3.69,0.0
1025,3.14,3.14,3.69,0.0
1026,3.14,3.14,3.69,0.0
1027,3.14,3.14,3.69,0.0
1028,3.14,3.14,3.69,0.0
1029,3.14,3.14,3.69,0.0
1030,3.14,3.14,3.69,0.0
1031,3.14,3.14,3.69,0.0
1032,3.14,3.14,3.69,0.0
1033,3.14,3.14,3.69,0.0
1034,3.14,3.14,3.69,0.0
1035,3.14,3.14,3.69,0.0
1036,3.14,3.14,3.69,0.0
1037,3.14,3.14,3.69,0.0
1038,3.14,3.14,3.69,0.0
1039,3.14,3.14,3.69,0.0
1040,3.14,3.14,3.69,0.0
1041,3.14,3.14,3.69,0.0
1042,3.14,3.14,3.69,0.0
1043,3.14,3.14,3.69,0.0
1044,3.14,3.14,3.69,0.0
1045,3.14,3.14,3.69,0.0
1046,3.14,3.14,3.69,0.0
1047,3.14,3.14,3.69,0.0
1048,3.14,3.14,3.69,0.0
1049,3.14,3.14,3.69,0.0
1050,3.14,3.14,3.69,0.0
1051,3.14,3.14,3.69,0.0
1052,3.14,3.14,3.69,0.0
1053,3.14,3.14,3.69,0.0
1054,3.14,3.14,3.69,0.0
1055,3.14,3.14,3.69,0.0
1056,3.14,3.14,3.69,0.0
1057,2.13,2.13,3.18,0.0
1058,2.13,2.13,3.18,0.0
1059,2.13,2.13,3.18,0.0
1060,2.13,2.13,3.18,0.0
1061,2.13,2.13,3.18,0.0
1062,2.13,2.13,3.18,0.0
1063,2.13,2.13,3.18,0.0
1064,2.13,2.13,3.18,0.0
1065,2.13,2.13,3.18,0.0
1066,2.13,2.13,3.18,0.0
1067,2.13,2.13,3.18,0.0
1068,2.13,2.13,3.18,0.0
1069,2.13,2.13,3.18,0.0
1070,2.13,2.13,3.18,0.0
1071,2.13,2.13,3.18,0.0
1072,2.13,2.13,3.18,0.0
1073,2.13,2.13,3.18,0.0
1074,2.13,2.13,3.18,0.0
1075,2.13,2.13,3.18,0.0
1076,2.13,2.13,3.18,0.0
1077,2.13,2.13,3.18,0.0
1078,2.13,2.13,3.18,0.0
1079,2.13,2.13,3.18,0.0
1080,2.13,2.13,3.18,0.0
1081,2.13,2.13,3.18,0.0
1082,2.13,2.13,3.18,0.0
1083,2.13,2.13,3.18,0.0
1084,2.13,2.13,3.18,0.0
1085,2.13,2.13,3.18,0.0
1086,2.13,2.13,3.18,0.0
1087,2.13,2.13,3.18,0.0
1088,2.13,2.13,3.18,0.0
1089,2.13,2.13,3.18,0.0
1090,2.13,2.13,3.18,0.0
1091,2.13,2.13,3.18,0.0
1092,2.13,2.13,3.18,0.0
1093,2.13,2.13,3.18,0.0
1094,2.13,2.13,3.18,0.0
1095,2.13,2.13,3.18,0.0
1096,2.13,2.13,3.18,0.0
1097,2.13,2.13,3.18,0.0
1098,2.13,2.13,3.18,0.0
1099,2.13,2.13,3.18,0.0
1100,2.13,2.13,3.18,0.0
1101,2.13,2.13,3.18,0.0
1102,2.13,2.13,3.18,0.0
1103,2.13,2.13,3.18,0.0
1104,2.13,2.13,3.18,0.0
1105,2.13,2.13,3.18,0.0
1106,2.13,2.13,3.18,0.0
1107,2.13,2.13,3.18,0.0
1108,2.13,2.13,3.18,0.0
1109,2.13,2.13,3.18,0.0
1110,2.13,2.13,3.18,0.0
1111,2.13,2.13,3.18,0.0
1112,2.13,2.13,3.18,0.0
1113,2.13,2.13,3.18,0.0
1114,2.13,2.13,3.18,0.0
1115,2.13,2.13,3.18,0.0
1116,2.13,2.13,3.18,0.0
1117,2.13,2.13,3.18,0.0
1118,2.13,2.13,3.18,0.0
1119,2.13,2.13,3.18,0.0
1120,2.13,2.13,3.18,0.0
1121,2.13,2.13,3.18,0.0
1122,2.13,2.13,3.18,0.0
1123,2.13,2.13,3.18,0.0
1124,2.13,2.13,3.18,0.0
1125,2.13,2.13,3.18,0.0
1126,2.13,2.13,3.18,0.0
1127,2.13,2.13,3.18,0.0
1128,2.13,2.13,3.18,0.0
1129,2.13,2.13,3.18,0.0
1130,2.13,2.13,3.18,0.0
1131,2.13,2.13,3.18,0.0
1132,2.13,2.13,3.18,0.0
1133,2.13,2.13,3.18,0.0
1134,2.13,2.13,3.18,0.0
1135,2.13,2.13,3.18,0.0
1136,2.13,2.13,3.18,0.0
1137,2.13,2.13,3.18,0.0
1138,2.13,2.13,3.18,0.0
1139,2.13,2.13,3.18,0.0
1140,2.13,2.13,3.18,0.0
1141,2.13,2.13,3.18,0.0
1142,2.13,2.13,3.18,0.0
1143,2.13,2.13,3.18,0.0
1144,2.13,2.13,3.18,0.0
1145,2.13,2.13,3.18,0.0
1146,2.13,2.13,3.18,0.0
1147,2.13,2.13,3.18,0.0
1148,2.13,2.13,3.18,0.0
1149,2.13,2.13,3.18,0.0
1150,2.13,2.13,3.18,0.0
1151,2.13,2.13,3.18,0.0
1152,2.13,2.13,3.18,0.0
1153,2.13,2.13,3.18,0.0
1154,2.13,2.13,3.18,0.0
1155,2.13,2.13,3.18,0.0
1156,2.13,2.13,3.18,0.0
1157,2.13,2.13,3.18,0.0
1158,2.13,2.13,3.18,0.0
1159,2.13,2.13,3.18,0.0
1160,2.13,2.13,3.18,0.0
1161,2.13,2.13,3.18,0.0
1162,2.13,2.13,3.18,0.0
1163,2.13,2.13,3.18,0.0
1164,2.13,2.13,3.18,0.0
1165,2.13,2.13,3.18,0.0
1166,2.13,2.13,3.18,0.0
1167,2.13,2.13,3.18,0.0
1168,2.13,2.13,3.18,0.0
1169,2.13,2.13,3.18,0.0
1170,2.13,2.13,3.18,0.0
1171,2.13,2.13,3.18,0.0
1172,2.13,2.13,3.18,0.0
1173,2.13,2.13,3.18,0.0
1174,2.13,2.13,3.18,0.0
1175,2.13,2.13,3.18,0.0
1176,2.13,2.13,3.18,0.0
1177,2.13,2.13,3.18,0.0
1178,2.13,2.13,3.18,0.0
1179,2.13,2.13,3.18,0.0
1180,2.13,2.13,3.18,0.0
1181,2.13,2.13,3.18,0.0
1182,2.13,2.13,3.18,0.0
1183,2.13,2.13,3.18,0.0
1184,2.13,2.13,3.18,0.0
1185,2.13,2.13,3.18,0.0
1186,2.13,2.13,3.18,0.0
1187,2.13,2.13,3.18,0.0
1188,2.13,2.13,3.18,0.0
1189,2.13,2.13,3.18,0.0
1190,2.13,2.13,3.18,0.0
1191,2.13,2.13,3.18,0.0
1192,2.13,2.13,3.18,0.0
1193,2.13,2.13,3.18,0.0
1194,2.13,2.13,3.18,0.0
1195,2.13,2.13,3.18,0.0
1196,2.13,2.13,3.18,0.0
1197,2.13,2.13,3.18,0.0
1198,2.13,2.13,3.18,0.0
1199,2.13,2.13,3.18,0.0
1200,2.13,2.13,3.18,0.0
1201,2.13,2.13,3.18,0.0
1202,2.13,2.13,3.18,0.0
1203,2.13,2.13,3.18,0.0
1204,2.13,2.13,3.18,0.0
1205,2.13,2.13,3.18,0.0
1206,2.13,2.13,3.18,0.0
1207,2.13,2.13,3.18,0.0
1208,2.13,2.13,3.18,0.0
1209,2.13,2.13,3.18,0.0
1210,2.13,2.13,3.18,0.0
1211,2.13,2.13,3.18,0.0
1212,2.13,2.13,3.18,0.0
1213,2.13,2.13,3.18,0.0
1214,2.13,2.13,3.18,0.0
1215,2.13,2.13,3.18,0.0
1216,2.13,2.13,3.18,0.0
1217,2.13,2.13,3.18,0.0
1218,2.13,2.13,3.18,0.0
1219,2.13,2.13,3.18,0.0
1220,2.13,2.13,3.18,0.0
1221,2.13,2.13,3.18,0.0
1222,2.13,2.13,3.18,0.0
1223,2.13,2.13,3.18,0.0
1224,2.13,2.13,3.18,0.0
1225,2.13,2.13,3.18,0.0
1226,2.13,2.13,3.18,0.0
1227,2.13,2.13,3.18,0.0
1228,2.13,2.13,3.18,0.0
1229,2.13,2.13,3.18,0.0
1230,2.13,2.13,3.18,0.0
1231,2.13,2.13,3.18,0.0
1232,2.13,2.13,3.18,0.0
1233,2.13,2.13,3.18,0.0
1234,2.13,2.13,3.18,0.0
1235,2.13,2.13,3.18,0.0
1236,2.13,2.13,3.18,0.0
1237,2.13,2.13,3.18,0.0
1238,2.13,2.13,3.18,0.0
1239,2.13,2.13,3.18,0.0
1240,2.13,2.13,3.18,0.0
1241,2.13,2.13,3.18,0.0
1242,2.13,2.13,3.18,0.0
1243,2.13,2.13,3.18,0.0
1244,2.13,2.13,3.18,0.0
1245,2.13,2.13,3.18,0.0
1246,2.13,2.13,3.18,0.0
1247,2.13,2.13,3.18,0.0
1248,2.13,2.13,3.18,0.0
1249,2.13,2.13,3.18,0.0
1250,2.13,2.13,3.18,0.0
1251,2.13,2.13,3.18,0.0
1252,2.13,2.13,3.18,0.0
1253,2.13,2.13,3.18,0.0
1254,2.13,2.13,3.18,0.0
1255,2.13,2.13,3.18,0.0
1256,2.13,2.13,3.18,0.0
1257,2.13,2.13,3.18,0.0
1258,2.13,2.13,3.18,0.0
1259,2.13,2.13,3.18,0.0
1260,2.13,2.13,3.18,0.0
1261,2.13,2.13,3.18,0.0
1262,2.13,2.13,3.18,0.0
1263,2.13,2.13,3.18,0.0
1264,2.13,2.13,3.18,0.0
1265,2.13,2.13,3.18,0.0
1266,2.13,2.13,3.18,0.0
1267,2.13,2.13,3.18,0.0
1268,2.13,2.13,3.18,0.0
1269,2.13,2.13,3.18,0.0
1270,2.13,2.13,3.18,0.0
1271,2.13,2.13,3.18,0.0
1272,2.13,2.13,3.18,0.0
1273,2.13,2.13,3.18,0.0
1274,2.13,2.13,3.18,0.0
1275,2.13,2.13,3.18,0.0
1276,2.13,2.13,3.18,0.0
1277,2.13,2.13,3.18,0.0
1278,2.13,2.13,3.18,0.0
1279,2.13,2.13,3.18,0.0
1280,2.13,2.13,3.18,0.0
1281,2.13,2.13,3.18,0.0
1282,2.13,2.13,3.18,0.0
1283,2.13,2.13,3.18,0.0
1284,2.13,2.13,3.18,0.0
1285,2.13,2.13,3.18,0.0
1286,2.13,2.13,3.18,0.0
1287,2.13,2.13,3.18,0.0
1288,2.13,2.13,3.18,0.0
1289,2.13,2.13,3.18,0.0
1290,2.13,2.13,3.18,0.0
1291,2.13,2.13,3.18,0.0
1292,2.13,2.13,3.18,0.0
1293,2.13,2.13,3.18,0.0
1294,2.13,2.13,3.18,0.0
1295,2.13,2.13,3.18,0.0
1296,2.13,2.13,3.18,0.0
1297,2.13,2.13,3.18,0.0
1298,2.13,2.13,3.18,0.0
1299,2.13,2.13,3.18,0.0
1300,2.13,2.13,3.18,0.0
1301,2.13,2.13,3.18,0.0
1302,2.13,2.13,3.18,0.0
1303,2.13,2.13,3.18,0.0
1304,2.13,2.13,3.18,0.0
1305,2.13,2.13,3.18,0.0
1306,2.13,2.13,3.18,0.0
1307,2.13,2.13,3.18,0.0
1308,2.13,2.13,3.18,0.0
1309,2.13,2.13,3.18,0.0
1310,2.13,2.13,3.18,0.0
1311,2.13,2.13,3.18,0.0
1312,2.13,2.13,3.18,0.0
1313,2.13,2.13,3.18,0.0
1314,2.13,2.13,3.18,0.0
1315,2.13,2.13,3.18,0.0
1316,2.13,2.13,3.18,0.0
1317,2.13,2.13,3.18,0.0
1318,2.13,2.13,3.18,0.0
1319,2.13,2.13,3.18,0.0
1320,2.13,2.13,3.18,0.0
1321,2.13,2.13,3.18,0.0
1322,2.13,2.13,3.18,0.0
1323,2.13,2.13,3.18,0.0
1324,2.13,2.13,3.18,0.0
1325,2.13,2.13,3.18,0.0
1326,2.13,2.13,3.18,0.0
1327,2.13,2.13,3.18,0.0
1328,2.13,2.13,3.18,0.0
1329,2.13,2.13,3.18,0.0
1330,2.13,2.13,3.18,0.0
1331,2.13,2.13,3.18,0.0
1332,2.13,2.13,3.18,0.0
1333,2.13,2.13,3.18,0.0
1334,2.13,2.13,3.18,0.0
1335,2.13,2.13,3.18,0.0
1336,2.13,2.13,3.18,0.0
1337,2.13,2.13,3.18,0.0
1338,2.13,2.13,3.18,0.0
1339,2.13,2.13,3.18,0.0
1340,2.13,2.13,3.18,0.0
1341,2.13,2.13,3.18,0.0
1342,2.13,2.13,3.18,0.0
1343,2.13,2.13,3.18,0.0
1344,2.13,2.13,3.18,0.0
1345,2.13,2.13,3.18,0.0
1346,2.13,2.13,3.18,0.0
1347,2.13,2.13,3.18,0.0
1348,2.13,2.13,3.18,0.0
1349,2.13,2.13,3.18,0.0
1350,2.13,2.13,3.18,0.0
1351,2.13,2.13,3.18,0.0
1352,2.13,2.13,3.18,0.0
1353,2.13,2.13,3.18,0.0
1354,2.13,2.13,3.18,0.0
1355,2.13,2.13,3.18,0.0
1356,2.13,2.13,3.18,0.0
1357,2.13,2.13,3.18,0.0
1358,2.13,2.13,3.18,0.0
1359,2.13,2.13,3.18,0.0
1360,2.13,2.13,3.18,0.0
1361,2.13,2.13,3.18,0.0
1362,2.13,2.13,3.18,0.0
1363,2.13,2.13,3.18,0.0
1364,2.13,2.13,3.18,0.0
1365,2.13,2.13,3.18,0.0
1366,2.13,2.13,3.18,0.0
1367,2.13,2.13,3.18,0.0
1368,2.13,2.13,3.18,0.0
1369,2.13,2.13,3.18,0.0
1370,2.13,2.13,3.18,0.0
1371,2.13,2.13,3.18,0.0
1372,2.13,2.13,3.18,0.0
1373,2.13,2.13,3.18,0.0
1374,2.13,2.13,3.18,0.0
1375,2.13,2.13,3.18,0.0
1376,2.13,2.13,3.18,0.0
1377,2.13,2.13,3.18,0.0
1378,2.13,2.13,3.18,0.0
1379,2.13,2.13,3.18,0.0
1380,2.13,2.13,3.18,0.0
1381,2.13,2.13,3.18,0.0
1382,2.13,2.13,3.18,0.0
1383,2.13,2.13,3.18,0.0
1384,2.13,2.13,3.18,0.0
1385,2.13,2.13,3.18,0.0
1386,2.13,2.13,3.18,0.0
1387,2.13,2.13,3.18,0.0
1388,2.13,2.13,3.18,0.0
1389,2.13,2.13,3.18,0.0
1390,2.13,2.13,3.18,0.0
1391,2.13,2.13,3.18,0.0
1392,2.13,2.13,3.18,0.0
1393,2.13,2.13,3.18,0.0
1394,2.13,2.13,3.18,0.0
1395,2.13,2.13,3.18,0.0
1396,2.13,2.13,3.18,0.0
1397,2.13,2.13,3.18,0.0
1398,2.13,2.13,3.18,0.0
1399,2.13,2.13,3.18,0.0
1400,2.13,2.13,3.18,0.0
1401,2.13,2.13,3.18,0.0
1402,2.13,2.13,3.18,0.0
1403,2.13,2.13,3.18,0.0
1404,2.13,2.13,3.18,0.0
1405,2.13,2.13,3.18,0.0
1406,2.13,2.13,3.18,0.0
1407,2.13,2.13,3.18,0.0
1408,2.13,2.13,3.18,0.0
1409,2.13,2.13,3.18,0.0
1410,2.13,2.13,3.18,0.0
1411,2.13,2.13,3.18,0.0
1412,2.13,2.13,3.18,0.0
1413,2.13,2.13,3.18,0.0
1414,2.13,2.13,3.18,0.0
1415,2.13,2.13,3.18,0.0
1416,2.13,2.13,3.18,0.0
1417,1.94,1.94,1.95,0.0
1418,1.94,1.94,1.95,0.0
1419,1.94,1.94,1.95,0.0
1420,1.94,1.94,1.95,0.0
1421,1.94,1.94,1.95,0.0
1422,1.94,1.94,1.95,0.0
1423,1.94,1.94,1.95,0.0
1424,1.94,1.94,1.95,0.0
1425,1.94,1.94,1.95,0.0
1426,1.94,1.94,1.95,0.0
1427,1.94,1.94,1.95,0.0
1428,1.94,1.94,1.95,0.0
1429,1.94,1.94,1.95,0.0
1430,1.94,1.94,1.95,0.0
1431,1.94,1.94,1.95,0.0
1432,1.94,1.94,1.95,0.0
1433,1.94,1.94,1.95,0.0
1434,1.94,1.94,1.95,0.0
1435,1.94,1.94,1.95,0.0
1436,1.94,1.94,1.95,0.0
1437,1.94,1.94,1.95,0.0
1438,1.94,1.94,1.95,0.0
1439,1.94,1.94,1.95,0.0
1440,1.94,1.94,1.95,0.0
1441,1.94,1.94,1.95,0.0
1442,1.94,1.94,1.95,0.0
1443,1.94,1.94,1.95,0.0
1444,1.94,1.94,1.95,0.0
1445,1.94,1.94,1.95,0.0
1446,1.94,1.94,1.95,0.0
1447,1.94,1.94,1.95,0.0
1448,1.94,1.94,1.95,0.0
1449,1.94,1.94,1.95,0.0
1450,1.94,1.94,1.95,0.0
1451,1.94,1.94,1.95,0.0
1452,1.94,1.94,1.95,0.0
1453,1.94,1.94,1.95,0.0
1454,1.94,1.94,1.95,0.0
1455,1.94,1.94,1.95,0.0
1456,1.94,1.94,1.95,0.0
1457,1.94,1.94,1.95,0.0
1458,1.94,1.94,1.95,0.0
1459,1.94,1.94,1.95,0.0
1460,1.94,1.94,1.95,0.0
1461,1.94,1.94,1.95,0.0
1462,1.94,1.94,1.95,0.0
1463,1.94,1.94,1.95,0.0
1464,1.94,1.94,1.95,0.0
1465,1.94,1.94,1.95,0.0
1466,1.94,1.94,1.95,0.0
1467,1.94,1.94,1.95,0.0
1468,1.94,1.94,1.95,0.0
1469,1.94,1.94,1.95,0.0
1470,1.94,1.94,1.95,0.0
1471,1.94,1.94,1.95,0.0
1472,1.94,1.94,1.95,0.0
1473,1.94,1.94,1.95,0.0
1474,1.94,1.94,1.95,0.0
1475,1.94,1.94,1.95,0.0
1476,1.94,1.94,1.95,0.0
1477,1.94,1.94,1.95,0.0
1478,1.94,1.94,1.95,0.0
1479,1.94,1.94,1.95,0.0
1480,1.94,1.94,1.95,0.0
1481,1.94,1.94,1.95,0.0
1482,1.94,1.94,1.95,0.0
1483,1.94,1.94,1.95,0.0
1484,1.94,1.94,1.95,0.0
1485,1.94,1.94,1.95,0.0
1486,1.94,1.94,1.95,0.0
1487,1.94,1.94,1.95,0.0
1488,1.94,1.94,1.95,0.0
1489,1.94,1.94,1.95,0.0
1490,1.94,1.94,1.95,0.0
1491,1.94,1.94,1.95,0.0
1492,1.94,1.94,1.95,0.0
1493,1.94,1.94,1.95,0.0
1494,1.94,1.94,1.95,0.0
1495,1.94,1.94,1.95,0.0
1496,1.94,1.94,1.95,0.0
1497,1.94,1.94,1.95,0.0
1498,1.94,1.94,1.95,0.0
1499,1.94,1.94,1.95,0.0
1500,1.94,1.94,1.95,0.0
1501,1.94,1.94,1.95,0.0
1502,1.94,1.94,1.95,0.0
1503,1.94,1.94,1.95,0.0
1504,1.94,1.94,1.95,0.0
1505,1.94,1.94,1.95,0.0
1506,1.94,1.94,1.95,0.0
1507,1.94,1.94,1.95,0.0
1508,1.94,1.94,1.95,0.0
1509,1.94,1.94,1.95,0.0
1510,1.94,1.94,1.95,0.0
1511,1.94,1.94,1.95,0.0
1512,1.94,1.94,1.95,0.0
1513,1.94,1.94,1.95,0.0
1514,1.94,1.94,1.95,0.0
1515,1.94,1.94,1.95,0.0
1516,1.94,1.94,1.95,0.0
1517,1.94,1.94,1.95,0.0
1518,1.94,1.94,1.95,0.0
1519,1.94,1.94,1.95,0.0
1520,1.94,1.94,1.95,0.0
